num_arb;id_map_info;type_espace;site;code_site;annee_plant;annee_plant_estimee;zone_boisee;genre;espece;sous_espece;variete;cultivar;allergene;diametre;hauteur_totale;hauteur_moy_fut;forme_actuelle;arbre_remarquable;espace_boise_classe
16022;20051;Accompagnement des voies;GRILLONS;1069;;0;;Fraxinus;angustifolia;;;Raywood;1;11;6-10 m;< 5,5 m;Libre(port naturel);;
16023;20050;Accompagnement des voies;GRILLONS;1069;;0;;Betula;pendula;;;;0;10;6-10 m;< 5,5 m;Libre(port naturel);;
16024;20049;Accompagnement des voies;GRILLONS;1069;;0;;Betula;pendula;;;;0;8;0-5 m;< 5,5 m;Libre(port naturel);;
16025;20048;Accompagnement des voies;GRILLONS;1069;;0;;Betula;pendula;;;;0;14;6-10 m;< 5,5 m;Libre(port naturel);;
16026;20179;Accompagnement des voies;DEMI- LUNE;1170;;0;;Quercus;robur;;;;0;16;6-10 m;< 5,5 m;Libre(port naturel);;
16027;20180;Accompagnement des voies;DEMI- LUNE;1170;;0;;Quercus;robur;;;;0;14;6-10 m;< 5,5 m;Libre(port naturel);;
16028;19398;Accompagnement des voies;GOTHA;820;;0;;Quercus;cerris;;;;1;38;11-15 m;< 5,5 m;Libre(port naturel);;
16029;19397;Accompagnement des voies;GOTHA;820;;0;;Quercus;cerris;;;;1;15;6-10 m;< 5,5 m;Libre(port naturel);;
16030;19396;Accompagnement des voies;GOTHA;820;;0;;Quercus;cerris;;;;1;15;6-10 m;< 5,5 m;Libre(port naturel);;
16031;19399;Accompagnement des voies;GOTHA;820;;0;;Quercus;robur;;;;0;8;6-10 m;< 5,5 m;Libre(port naturel);;
16032;19675;Accompagnement des voies;AUBE;1070;;0;;Fraxinus;ornus;;;;0;17;0-5 m;< 5,5 m;Libre(port naturel);;
16033;19678;Accompagnement des voies;AUBE;1070;;0;;Fraxinus;ornus;;;;0;20;6-10 m;< 5,5 m;Libre(port naturel);;
16034;19679;Accompagnement des voies;AUBE;1070;;0;;Quercus;robur;;;;0;51;11-15 m;< 5,5 m;Libre(port naturel);;
16035;19672;Accompagnement des voies;NADIR;1540;;0;;Quercus;robur;;;;0;74;11-15 m;< 5,5 m;Libre(port naturel);;
16036;19671;Accompagnement des voies;NADIR;1540;;0;;Quercus;robur;;;;0;10;6-10 m;< 5,5 m;Libre(port naturel);;
16037;19670;Accompagnement des voies;NADIR;1540;;0;;Quercus;robur;;;;0;24;6-10 m;< 5,5 m;Libre(port naturel);;
16038;19669;Accompagnement des voies;NADIR;1540;;0;;Castanea;sativa;;;;1;90;6-10 m;< 5,5 m;Pseudo libre : réduit;;
16039;19668;Accompagnement des voies;NADIR;1540;;0;;Castanea;sativa;;;;1;150;6-10 m;< 5,5 m;Pseudo libre : réduit;;
16040;19667;Accompagnement des voies;NADIR;1540;;0;;Quercus;petraea;;;;0;47;11-15 m;> 5,5 m;Libre(port naturel);;
16042;19676;Accompagnement des voies;AUBE;1070;;0;;Castanea;sativa;;;;1;84;6-10 m;< 5,5 m;Libre(port naturel);;
16043;19677;Accompagnement des voies;AUBE;1070;;0;;Castanea;sativa;;;;1;109;6-10 m;> 5,5 m;Architecturée : têtard Rideau;;
16044;19662;Accompagnement des voies;AUBE;1070;;0;;Quercus;robur;;;;0;64;6-10 m;< 5,5 m;Libre(port naturel);;
16045;19661;Accompagnement des voies;AUBE;1070;;0;;Quercus;robur;;;;0;20;6-10 m;< 5,5 m;Libre(port naturel);;
16046;19660;Accompagnement des voies;AUBE;1070;;0;;Quercus;robur;;;;0;22;6-10 m;< 5,5 m;Libre(port naturel);;
16047;19680;Accompagnement des voies;AUBE;1070;;0;;Quercus;robur;;;;0;52;6-10 m;< 5,5 m;Libre(port naturel);;
16048;19663;Accompagnement des voies;AUBE;1070;;0;;Acer;saccharinum;;;;0;15;6-10 m;< 5,5 m;Libre(port naturel);;
16049;19664;Accompagnement des voies;AUBE;1070;;0;;Acer;saccharinum;;;;0;13;6-10 m;< 5,5 m;Libre(port naturel);;
16050;19665;Accompagnement des voies;AUBE;1070;;0;;Acer;saccharinum;;;;0;14;6-10 m;< 5,5 m;Libre(port naturel);;
16051;19666;Accompagnement des voies;AUBE;1070;;0;;Quercus;robur;;;;0;99;6-10 m;< 5,5 m;Libre(port naturel);;
16052;20023;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;30;11-15 m;< 5,5 m;Libre(port naturel);;
16053;20022;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;32;11-15 m;< 5,5 m;Libre(port naturel);;
16054;20021;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;25;11-15 m;< 5,5 m;Libre(port naturel);;
16055;20020;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;27;11-15 m;< 5,5 m;Libre(port naturel);;
16056;20019;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;26;11-15 m;< 5,5 m;Libre(port naturel);;
16057;20018;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;39;11-15 m;< 5,5 m;Libre(port naturel);;
16058;20017;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;38;11-15 m;< 5,5 m;Libre(port naturel);;
16059;20016;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;29;11-15 m;< 5,5 m;Libre(port naturel);;
16060;20015;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;27;11-15 m;< 5,5 m;Libre(port naturel);;
16061;20014;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;26;11-15 m;< 5,5 m;Libre(port naturel);;
16062;20013;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;28;11-15 m;< 5,5 m;Libre(port naturel);;
16063;20012;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;30;11-15 m;< 5,5 m;Libre(port naturel);;
16064;20024;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;30;11-15 m;< 5,5 m;Libre(port naturel);;
16065;20517;Accompagnement des voies;ALFRED KASTLER;634;;0;;Platanus;acerifolia (x);;;;1;30;11-15 m;< 5,5 m;Libre(port naturel);;
16066;19651;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;coccinea;;;;1;18;6-10 m;< 5,5 m;Libre(port naturel);;
16067;19652;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;46;11-15 m;< 5,5 m;Libre(port naturel);;
16068;19653;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;42;11-15 m;< 5,5 m;Libre(port naturel);;
16069;19654;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;42;11-15 m;< 5,5 m;Libre(port naturel);;
16070;19655;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;15;6-10 m;< 5,5 m;Libre(port naturel);;
16071;19656;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;cerris;;;;1;16;6-10 m;< 5,5 m;Libre(port naturel);;
16072;19657;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;45;16-20 m  ;< 5,5 m;Libre(port naturel);;
16073;19658;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;39;16-20 m  ;< 5,5 m;Libre(port naturel);;
16074;19647;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;cerris;;;;1;23;11-15 m;< 5,5 m;Libre(port naturel);;
16075;19648;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;23;11-15 m;< 5,5 m;Libre(port naturel);;
16076;19649;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;47;11-15 m;< 5,5 m;Libre(port naturel);;
16077;19636;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;48;11-15 m;> 5,5 m;Libre(port naturel);;
16078;19637;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;30;11-15 m;< 5,5 m;Libre(port naturel);;
16079;19638;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;34;16-20 m  ;< 5,5 m;Libre(port naturel);;
16080;19639;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;34;11-15 m;> 5,5 m;Libre(port naturel);;
16081;19640;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;62;11-15 m;< 5,5 m;Libre(port naturel);;
16082;19642;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;45;11-15 m;< 5,5 m;Libre(port naturel);;
16083;19643;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;41;11-15 m;< 5,5 m;Libre(port naturel);;
16084;19644;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;58;11-15 m;< 5,5 m;Libre(port naturel);;
16085;19645;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;70;11-15 m;< 5,5 m;Libre(port naturel);;
16086;19646;Accompagnement des voies;CREPUSCULE;734;;0;;Castanea;sativa;;;;1;14;6-10 m;< 5,5 m;Libre(port naturel);;
16087;19630;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;54;16-20 m  ;< 5,5 m;Libre(port naturel);;
16088;19631;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;57;11-15 m;< 5,5 m;Libre(port naturel);;
16089;19632;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;77;11-15 m;< 5,5 m;Libre(port naturel);;
16090;19633;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;84;16-20 m  ;< 5,5 m;Libre(port naturel);;
16091;19634;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;coccinea;;;;1;21;6-10 m;< 5,5 m;Libre(port naturel);;
16092;19635;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;56;16-20 m  ;< 5,5 m;Libre(port naturel);;
16093;19629;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;54;16-20 m  ;< 5,5 m;Libre(port naturel);;
16094;19628;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;77;16-20 m  ;< 5,5 m;Libre(port naturel);;
16095;19627;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;fastigiata;;0;13;6-10 m;< 5,5 m;Libre(port naturel);;
16096;19659;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;43;11-15 m;< 5,5 m;Libre(port naturel);;
16097;19612;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;48;11-15 m;< 5,5 m;Libre(port naturel);;
16098;19613;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;51;11-15 m;< 5,5 m;Libre(port naturel);;
16099;19614;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;65;11-15 m;< 5,5 m;Libre(port naturel);;
16100;19615;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;43;11-15 m;< 5,5 m;Libre(port naturel);;
16101;19616;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;50;11-15 m;< 5,5 m;Libre(port naturel);;
16102;19617;Accompagnement des voies;CREPUSCULE;734;;0;;Castanea;sativa;;;;1;8;0-5 m;< 5,5 m;Libre(port naturel);;
16103;19618;Accompagnement des voies;CREPUSCULE;734;;0;;Castanea;sativa;;;;1;7;0-5 m;< 5,5 m;Libre(port naturel);;
16104;19619;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;37;6-10 m;< 5,5 m;Libre(port naturel);;
16105;19620;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;35;6-10 m;< 5,5 m;Libre(port naturel);;
16106;19621;Accompagnement des voies;CREPUSCULE;734;;0;;Quercus;robur;;;;0;34;6-10 m;< 5,5 m;Libre(port naturel);;
16107;19622;Accompagnement des voies;CREPUSCULE;734;;0;;Fraxinus;angustifolia;;;Raywood;1;5;0-5 m;< 5,5 m;Libre(port naturel);;
16108;19623;Accompagnement des voies;CREPUSCULE;734;;0;;Fraxinus;angustifolia;;;Raywood;1;7;0-5 m;< 5,5 m;Libre(port naturel);;
16109;19624;Accompagnement des voies;CREPUSCULE;734;;0;;Fraxinus;angustifolia;;;Raywood;1;8;0-5 m;< 5,5 m;Libre(port naturel);;
16110;19625;Accompagnement des voies;CREPUSCULE;734;;0;;Fraxinus;angustifolia;;;Raywood;1;8;0-5 m;< 5,5 m;Libre(port naturel);;
16111;19626;Accompagnement des voies;CREPUSCULE;734;;0;;Acer;saccharinum;;;;0;13;6-10 m;< 5,5 m;Libre(port naturel);;
16112;19405;Accompagnement des voies;BALIVEAUX;652;;0;;Betula;pendula;;;;0;32;11-15 m;< 5,5 m;Libre(port naturel);;
16113;19400;Accompagnement des voies;BALIVEAUX;652;;0;;Betula;pendula;;;;0;28;11-15 m;< 5,5 m;Libre(port naturel);;
16114;19401;Accompagnement des voies;BALIVEAUX;652;;0;;Betula;pendula;;;;0;18;6-10 m;< 5,5 m;Libre(port naturel);;
16115;19402;Accompagnement des voies;BALIVEAUX;652;;0;;Betula;pendula;;;;0;10;6-10 m;< 5,5 m;Libre(port naturel);;
16116;19403;Accompagnement des voies;BALIVEAUX;652;;0;;Betula;pendula;;;;0;10;6-10 m;< 5,5 m;Libre(port naturel);;
16117;19404;Accompagnement des voies;BALIVEAUX;652;;0;;Castanea;sativa;;;;1;15;6-10 m;< 5,5 m;Libre(port naturel);;
16118;19694;Accompagnement des voies;HAUTS DE SAINT JOSEPH;831;;0;;Quercus;palustris;;;;1;29;11-15 m;< 5,5 m;Libre(port naturel);;
16119;19695;Accompagnement des voies;HAUTS DE SAINT JOSEPH;831;;0;;Quercus;palustris;;;;1;35;11-15 m;< 5,5 m;Libre(port naturel);;
16120;19696;Accompagnement des voies;HAUTS DE SAINT JOSEPH;831;;0;;Quercus;palustris;;;;1;27;11-15 m;< 5,5 m;Libre(port naturel);;
16121;19697;Accompagnement des voies;HAUTS DE SAINT JOSEPH;831;;0;;Quercus;palustris;;;;1;31;11-15 m;< 5,5 m;Libre(port naturel);;
16122;19692;Accompagnement des voies;HAUTS DE SAINT JOSEPH;831;;0;;Quercus;palustris;;;;1;26;11-15 m;< 5,5 m;Libre(port naturel);;
16123;19693;Accompagnement des voies;HAUTS DE SAINT JOSEPH;831;;0;;Quercus;palustris;;;;1;30;11-15 m;< 5,5 m;Libre(port naturel);;
16124;19044;Accompagnement des voies;HASARD;829;;0;;Acer;saccharinum;;;;0;190;6-10 m;< 5,5 m;Libre(port naturel);;
16125;19045;Accompagnement des voies;HASARD;829;;0;;Acer;saccharinum;;;;0;175;6-10 m;< 5,5 m;Libre(port naturel);;
16126;19046;Accompagnement des voies;HASARD;829;;0;;Acer;saccharinum;;;;0;165;6-10 m;< 5,5 m;Libre(port naturel);;
16127;19047;Accompagnement des voies;HASARD;829;;0;;Quercus;palustris;;;;1;290;6-10 m;< 5,5 m;Libre(port naturel);;
16128;19880;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;11;6-10 m;< 5,5 m;Libre(port naturel);;
16129;19881;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;20;6-10 m;< 5,5 m;Libre(port naturel);;
16130;19879;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;17;6-10 m;< 5,5 m;Libre(port naturel);;
16131;19882;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;11;6-10 m;< 5,5 m;Libre(port naturel);;
16132;19875;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;14;6-10 m;< 5,5 m;Libre(port naturel);;
16133;19876;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;62;11-15 m;< 5,5 m;Libre(port naturel);;
16134;19877;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;18;6-10 m;< 5,5 m;Libre(port naturel);;
16135;19874;Accompagnement des voies;TRAVERSIERE;1036;;0;;Fraxinus;excelsior;;;;1;50;11-15 m;< 5,5 m;Libre(port naturel);;
16136;20348;Accompagnement des voies;TRAVERSIERE;1036;;0;;Fraxinus;excelsior;;;;1;43;11-15 m;< 5,5 m;Libre(port naturel);;
16137;19873;Accompagnement des voies;TRAVERSIERE;1036;;0;;Fraxinus;excelsior;;;;1;21;6-10 m;< 5,5 m;Libre(port naturel);;
16138;19872;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;22;11-15 m;< 5,5 m;Libre(port naturel);;
16139;19869;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;23;11-15 m;< 5,5 m;Libre(port naturel);;
16140;19868;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;24;11-15 m;< 5,5 m;Libre(port naturel);;
16141;19867;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;16;6-10 m;< 5,5 m;Libre(port naturel);;
16142;19871;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;56;16-20 m  ;< 5,5 m;Architecturée : têtard Rideau;;
16143;19870;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;62;11-15 m;< 5,5 m;Architecturée : têtard Rideau;;
16144;19883;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;22;6-10 m;< 5,5 m;Libre(port naturel);;
16145;19854;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;12;0-5 m;< 5,5 m;Libre(port naturel);;
16146;19855;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;20;6-10 m;< 5,5 m;Libre(port naturel);;
16147;19856;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;12;6-10 m;< 5,5 m;Libre(port naturel);;
16148;19857;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;23;6-10 m;< 5,5 m;Libre(port naturel);;
16149;19858;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;16;6-10 m;< 5,5 m;Libre(port naturel);;
16150;19859;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;15;6-10 m;< 5,5 m;Libre(port naturel);;
16151;19860;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;20;6-10 m;< 5,5 m;Libre(port naturel);;
16152;19861;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;27;6-10 m;< 5,5 m;Libre(port naturel);;
16153;19863;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;69;16-20 m  ;< 5,5 m;Libre(port naturel);;
16154;19864;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;56;11-15 m;< 5,5 m;Libre(port naturel);;
16155;19865;Accompagnement des voies;TRAVERSIERE;1036;;0;;Quercus;robur;;;;0;56;11-15 m;< 5,5 m;Libre(port naturel);;
16156;19866;Accompagnement des voies;TRAVERSIERE;1036;;0;;Fraxinus;excelsior;;;;1;62;6-10 m;< 5,5 m;Architecturée : têtard Rideau;;
16157;20032;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;5;0-5 m;< 5,5 m;Libre(port naturel);;
16158;19406;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;8;6-10 m;< 5,5 m;Libre(port naturel);;
16159;19416;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;11;6-10 m;< 5,5 m;Libre(port naturel);;
16160;19415;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;13;6-10 m;< 5,5 m;Libre(port naturel);;
16161;19414;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;4;0-5 m;< 5,5 m;Libre(port naturel);;
16162;19413;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;28;11-15 m;< 5,5 m;Libre(port naturel);;
16163;19412;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;28;11-15 m;< 5,5 m;Libre(port naturel);;
16164;19411;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;23;6-10 m;< 5,5 m;Libre(port naturel);;
16165;19410;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;23;6-10 m;< 5,5 m;Libre(port naturel);;
16166;19409;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;28;6-10 m;< 5,5 m;Libre(port naturel);;
16167;19407;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;fastigiata;;0;29;11-15 m;< 5,5 m;Libre(port naturel);;
16168;20494;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Taxus;baccata;;;;1;37;6-10 m;< 5,5 m;Libre(port naturel);;
16169;20486;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Taxus;baccata;;;;1;26;6-10 m;< 5,5 m;Libre(port naturel);;
16170;20487;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Taxus;baccata;;;;1;26;6-10 m;< 5,5 m;Libre(port naturel);;
16171;20488;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Taxus;baccata;;;;1;41;6-10 m;< 5,5 m;Libre(port naturel);;
16172;20489;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Taxus;baccata;;;;1;36;6-10 m;< 5,5 m;Libre(port naturel);;
16173;20490;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Taxus;baccata;;;;1;54;6-10 m;< 5,5 m;Libre(port naturel);;
16174;20491;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;;;0;62;11-15 m;> 5,5 m;Libre(port naturel);;
16175;20492;Accompagnement des voies;SAINT JOSEPH  RUE DU FORT À ROND-POINT;1328;;0;;Quercus;robur;;;;0;50;11-15 m;> 5,5 m;Libre(port naturel);;
16176;19214;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;11;6-10 m;< 5,5 m;Libre(port naturel);;
16177;19215;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;9;6-10 m;< 5,5 m;Libre(port naturel);;
16178;20520;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;6;0-5 m;< 5,5 m;Libre(port naturel);;
16179;20519;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;6;0-5 m;< 5,5 m;Libre(port naturel);;
16180;19213;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;9;6-10 m;< 5,5 m;Libre(port naturel);;
16181;19212;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;10;6-10 m;< 5,5 m;Libre(port naturel);;
16182;20518;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;7;6-10 m;< 5,5 m;Libre(port naturel);;
16183;19211;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;8;6-10 m;< 5,5 m;Libre(port naturel);;
16184;19216;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;9;6-10 m;< 5,5 m;Libre(port naturel);;
16185;20521;Accompagnement des voies;GASPARD CORIOLIS;1322;;0;;Fraxinus;angustifolia;;;Raywood;1;7;6-10 m;< 5,5 m;Libre(port naturel);;
16186;19532;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;145;6-10 m;< 5,5 m;Libre(port naturel);;
16187;19533;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;130;6-10 m;< 5,5 m;Libre(port naturel);;
16188;19534;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;90;6-10 m;< 5,5 m;Libre(port naturel);;
16189;19535;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;110;6-10 m;< 5,5 m;Libre(port naturel);;
16190;19536;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;150;6-10 m;< 5,5 m;Libre(port naturel);;
16191;19537;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;70;0-5 m;< 5,5 m;Libre(port naturel);;
16192;19538;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;15;0-5 m;< 5,5 m;Libre(port naturel);;
16193;19539;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;100;0-5 m;< 5,5 m;Libre(port naturel);;
16194;19540;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;160;6-10 m;< 5,5 m;Libre(port naturel);;
16195;19523;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;165;6-10 m;< 5,5 m;Libre(port naturel);;
16196;19524;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;180;6-10 m;< 5,5 m;Libre(port naturel);;
16197;19525;Accompagnement des voies;COLPORTEURS;720;;0;;Liquidambar;styraciflua;;;;0;155;6-10 m;< 5,5 m;Libre(port naturel);;
16198;19531;Accompagnement des voies;COLPORTEURS;720;;0;;Quercus;robur;;;;0;630;11-15 m;< 5,5 m;Libre(port naturel);;
16199;19530;Accompagnement des voies;COLPORTEURS;720;;0;;Quercus;robur;;;;0;510;11-15 m;< 5,5 m;Libre(port naturel);;
16200;19529;Accompagnement des voies;COLPORTEURS;720;;0;;Quercus;robur;;;;0;525;11-15 m;< 5,5 m;Libre(port naturel);;
16201;19528;Accompagnement des voies;COLPORTEURS;720;;0;;Quercus;robur;;;;0;495;16-20 m  ;< 5,5 m;Libre(port naturel);;
16202;19527;Accompagnement des voies;COLPORTEURS;720;;0;;Quercus;robur;;;;0;630;16-20 m  ;< 5,5 m;Libre(port naturel);;
16203;19526;Accompagnement des voies;COLPORTEURS;720;;0;;Quercus;robur;;;;0;580;11-15 m;< 5,5 m;Libre(port naturel);;
16204;19480;Accompagnement des voies;HENRI REY;838;;0;;Quercus;palustris;;;;1;33;11-15 m;> 5,5 m;Libre(port naturel);;
